transaction_id,timestamp,quarter,customer_id,customer_type,category,unit_price,quantity,discount_pct,revenue,cost,cost_revenue_ratio,payment_method,transaction_fee,location_type,shipping_cost,is_returned,return_cost,satisfaction_score,profit,profit_margin_pct
TXN_089540,2024-07-09 20:58:47,5,CUST_23744,Returning,Clothing,23.95,1,12.44,20.97,19.62,93.56,Credit Card,0.61,Urban,4.67,No,0.0,2.73,-3.930000000000002,-18.74
TXN_084234,2024-07-09 21:00:35,5,CUST_02457,Returning,Home Goods,67.14,1,7.38,62.19,35.4,56.92,PayPal,2.11,Rural,7.09,No,0.0,2.64,17.59,28.28
TXN_085099,2024-07-09 21:29:02,5,CUST_07955,Returning,Electronics,197.24,3,11.82,521.78,398.11,76.3,Gift Card,0.0,Suburban,5.77,No,0.0,2.79,117.89999999999996,22.6
TXN_098895,2024-07-09 22:04:31,5,CUST_05415,New,Clothing,39.84,1,14.8,33.94,31.28,92.16,PayPal,1.15,Suburban,5.55,Yes,11.81,2.22,-15.850000000000003,-46.7
TXN_095096,2024-07-09 22:40:46,5,CUST_05797,Returning,Electronics,333.44,4,9.68,1204.65,833.54,69.19,PayPal,40.96,Suburban,6.59,No,0.0,3.15,323.5600000000002,26.86
TXN_087550,2024-07-09 22:55:10,5,CUST_22282,New,Clothing,145.86,1,19.92,116.8,109.99,94.17,PayPal,3.97,Urban,3.18,No,0.0,3.52,-0.3399999999999981,-0.29
TXN_082172,2024-07-09 23:01:34,5,CUST_11918,New,Electronics,359.0,1,21.1,283.25,232.5,82.08,PayPal,9.63,Rural,8.03,No,0.0,3.44,33.089999999999996,11.68
TXN_096094,2024-07-09 23:12:58,5,CUST_10797,New,Clothing,143.8,1,17.92,118.03,108.39,91.83,Gift Card,0.0,Urban,4.6,Yes,19.14,2.65,-14.1,-11.95
TXN_094484,2024-07-09 23:19:18,5,CUST_06775,Returning,Home Goods,147.45,3,7.64,408.55,221.95,54.33,Credit Card,11.85,Urban,3.68,Yes,14.2,2.47,156.87000000000003,38.4
TXN_098680,2024-07-09 23:36:49,5,CUST_03650,New,Clothing,44.05,3,15.27,111.97,100.18,89.47,Credit Card,3.25,Urban,4.98,No,0.0,3.67,3.5599999999999916,3.18
TXN_096776,2024-07-09 23:41:43,5,CUST_18232,New,Clothing,83.62,3,21.56,196.77,193.0,98.08,Gift Card,0.0,Urban,3.09,No,0.0,3.12,0.6800000000000104,0.35
TXN_102531,2024-07-09 23:49:09,5,CUST_21395,New,Electronics,253.15,1,20.8,200.49,164.47,82.03,Gift Card,0.0,Suburban,5.09,No,0.0,3.11,30.93000000000001,15.43
TXN_101191,2024-07-10 00:00:50,5,CUST_24702,New,Home Goods,92.46,2,21.16,145.79,116.05,79.6,Credit Card,4.23,Suburban,5.75,Yes,19.53,2.82,0.22999999999999332,0.16
TXN_093439,2024-07-10 00:34:28,5,CUST_13708,New,Clothing,47.37,3,12.98,123.66,109.61,88.64,PayPal,4.2,Suburban,6.89,No,0.0,3.04,2.959999999999998,2.39
TXN_099032,2024-07-10 00:50:08,5,CUST_19664,New,Electronics,230.49,2,12.27,404.42,299.89,74.15,Credit Card,11.73,Suburban,5.5,No,0.0,3.28,87.30000000000003,21.59
TXN_085359,2024-07-10 00:56:17,5,CUST_13980,Returning,Clothing,79.79,4,11.45,282.62,270.21,95.61,PayPal,9.61,Urban,3.07,No,0.0,3.37,-0.26999999999997426,-0.1
TXN_093010,2024-07-10 00:57:07,5,CUST_15577,Returning,Electronics,284.99,2,10.25,511.56,360.38,70.45,PayPal,17.39,Urban,3.5,No,0.0,3.18,130.29000000000002,25.47
TXN_102248,2024-07-10 01:29:42,5,CUST_00570,Returning,Clothing,123.63,2,8.27,226.81,193.0,85.09,Credit Card,6.58,Suburban,6.22,No,0.0,3.21,21.010000000000005,9.26
TXN_103150,2024-07-10 01:34:41,5,CUST_10481,New,Clothing,80.98,1,13.82,69.79,61.2,87.69,PayPal,2.37,Urban,3.11,No,0.0,3.64,3.1100000000000034,4.46
TXN_087419,2024-07-10 01:42:52,5,CUST_06656,New,Clothing,115.99,1,16.12,97.29,92.46,95.04,Gift Card,0.0,Urban,4.76,No,0.0,3.26,0.07000000000001272,0.07
TXN_095188,2024-07-10 01:48:08,5,CUST_06148,New,Home Goods,28.8,1,15.28,24.4,20.86,85.49,PayPal,0.83,Urban,4.88,Yes,13.61,2.2,-15.780000000000001,-64.67
TXN_101012,2024-07-10 02:06:49,5,CUST_00182,Returning,Electronics,258.7,1,6.01,243.15,161.89,66.58,Credit Card,7.05,Suburban,6.3,No,0.0,2.43,67.91000000000003,27.93
TXN_093226,2024-07-10 02:47:06,5,CUST_18951,New,Clothing,85.41,1,15.27,72.37,66.27,91.57,PayPal,2.46,Urban,3.28,No,0.0,3.77,0.36000000000000876,0.5
TXN_096113,2024-07-10 02:49:45,5,CUST_12142,New,Clothing,83.68,1,10.27,75.09,68.73,91.53,Credit Card,2.18,Urban,3.6,Yes,13.65,2.79,-13.07,-17.41
TXN_094565,2024-07-10 02:53:58,5,CUST_04561,New,Clothing,133.82,1,16.18,112.17,109.17,97.33,Gift Card,0.0,Suburban,6.53,No,0.0,3.38,-3.5300000000000002,-3.15
TXN_091311,2024-07-10 03:19:16,5,CUST_10871,New,Electronics,444.17,3,23.42,1020.44,889.08,87.13,PayPal,34.69,Suburban,5.59,No,0.0,3.47,91.08000000000001,8.93
TXN_088571,2024-07-10 03:21:56,5,CUST_23273,New,Clothing,61.11,3,21.75,143.46,147.53,102.84,Credit Card,4.16,Suburban,5.83,No,0.0,2.98,-14.059999999999993,-9.8
TXN_092554,2024-07-10 03:54:04,5,CUST_02735,New,Home Goods,76.4,1,14.1,65.63,50.76,77.34,Credit Card,1.9,Rural,9.29,No,0.0,3.07,3.679999999999998,5.61
TXN_099811,2024-07-10 04:31:23,5,CUST_08876,New,Clothing,66.17,1,21.38,52.02,50.06,96.23,Gift Card,0.0,Suburban,6.97,No,0.0,3.13,-5.009999999999999,-9.63
TXN_095724,2024-07-10 04:32:14,5,CUST_04216,New,Home Goods,41.42,1,11.13,36.81,25.77,70.01,PayPal,1.25,Suburban,5.11,No,0.0,3.4,4.680000000000002,12.71
TXN_088228,2024-07-10 05:00:42,5,CUST_24533,Returning,Clothing,113.1,4,9.55,409.2,368.94,90.16,Credit Card,11.87,Urban,4.66,No,0.0,2.58,23.729999999999993,5.8
TXN_088835,2024-07-10 05:11:00,5,CUST_06162,Returning,Clothing,87.13,2,8.56,159.34,134.14,84.18,Credit Card,4.62,Urban,3.39,No,0.0,3.19,17.190000000000015,10.79
TXN_084853,2024-07-10 05:15:33,5,CUST_11009,Returning,Home Goods,141.31,2,5.55,266.93,188.01,70.43,PayPal,9.08,Suburban,5.13,Yes,14.88,2.35,49.83000000000002,18.67
TXN_082673,2024-07-10 05:21:30,5,CUST_22888,Returning,Clothing,110.55,2,12.4,193.68,187.07,96.59,Credit Card,5.62,Urban,4.71,No,0.0,3.23,-3.7199999999999864,-1.92
TXN_097918,2024-07-10 05:26:41,5,CUST_09532,New,Clothing,63.44,1,21.31,49.92,50.21,100.58,PayPal,1.7,Suburban,5.58,Yes,14.57,2.68,-22.14,-44.35
TXN_104863,2024-07-10 05:42:37,5,CUST_23625,Returning,Electronics,139.8,3,14.62,358.08,264.3,73.81,Gift Card,0.0,Suburban,6.92,No,0.0,2.87,86.85999999999997,24.26
TXN_096651,2024-07-10 05:46:19,5,CUST_06797,New,Clothing,134.83,1,10.43,120.77,102.99,85.28,PayPal,4.11,Suburban,5.44,Yes,13.98,2.3,-5.75,-4.76
TXN_089652,2024-07-10 05:57:04,5,CUST_14164,New,Electronics,363.98,2,18.06,596.49,461.83,77.42,PayPal,20.28,Urban,3.94,No,0.0,3.14,110.44000000000003,18.51
TXN_083999,2024-07-10 06:01:06,5,CUST_23797,New,Home Goods,188.58,2,12.38,330.47,219.58,66.44,Credit Card,9.58,Suburban,6.72,No,0.0,3.48,94.59000000000002,28.62
TXN_082557,2024-07-10 06:26:23,5,CUST_18264,New,Clothing,122.83,1,12.42,107.57,102.48,95.27,PayPal,3.66,Rural,11.9,No,0.0,2.62,-10.470000000000011,-9.73
TXN_102940,2024-07-10 07:34:18,5,CUST_19243,New,Electronics,75.45,1,13.62,65.17,48.33,74.16,PayPal,2.22,Suburban,5.97,No,0.0,2.94,8.650000000000002,13.27
TXN_082971,2024-07-10 08:10:09,5,CUST_12123,Returning,Electronics,281.33,3,7.63,779.59,561.34,72.0,PayPal,26.51,Urban,4.05,No,0.0,3.31,187.69,24.08
TXN_104368,2024-07-10 08:22:17,5,CUST_22139,New,Clothing,93.06,2,24.71,140.13,156.63,111.77,Credit Card,4.06,Rural,10.26,No,0.0,2.88,-30.82,-21.99
TXN_085921,2024-07-10 08:31:55,5,CUST_14677,New,Clothing,128.56,1,10.81,114.66,108.49,94.62,PayPal,3.9,Suburban,6.56,No,0.0,2.86,-4.289999999999997,-3.74
TXN_104296,2024-07-10 08:48:56,5,CUST_24918,Returning,Home Goods,38.81,2,7.15,72.07,41.07,56.99,Gift Card,0.0,Urban,3.07,No,0.0,2.61,27.929999999999993,38.75
TXN_093051,2024-07-10 09:15:44,5,CUST_05905,Returning,Home Goods,153.12,2,14.79,260.95,178.54,68.42,PayPal,8.87,Suburban,6.6,No,0.0,2.63,66.94,25.65
TXN_090168,2024-07-10 09:16:49,5,CUST_03515,New,Clothing,132.36,1,14.49,113.18,100.91,89.16,PayPal,3.85,Rural,11.77,No,0.0,3.1,-3.349999999999989,-2.96
TXN_098612,2024-07-10 09:24:19,5,CUST_10330,New,Clothing,143.79,1,18.2,117.62,117.4,99.81,PayPal,4.0,Urban,3.18,No,0.0,3.31,-6.960000000000001,-5.92
TXN_086189,2024-07-10 09:25:14,5,CUST_09619,New,Home Goods,91.85,1,10.92,81.82,50.34,61.53,Credit Card,2.37,Urban,3.85,No,0.0,3.13,25.259999999999987,30.87
TXN_094216,2024-07-10 09:34:24,5,CUST_09381,New,Electronics,377.65,2,22.72,583.7,494.81,84.77,PayPal,19.85,Urban,4.58,No,0.0,3.65,64.46000000000005,11.04
TXN_083192,2024-07-10 09:35:48,5,CUST_21989,New,Clothing,149.26,3,17.41,369.82,370.33,100.14,Credit Card,10.72,Urban,3.41,No,0.0,3.05,-14.639999999999992,-3.96
TXN_085191,2024-07-10 09:35:51,5,CUST_14305,Returning,Electronics,498.63,1,12.5,436.3,328.45,75.28,PayPal,14.83,Suburban,5.66,No,0.0,3.0,87.36000000000003,20.02
TXN_082901,2024-07-10 09:36:06,5,CUST_07073,New,Clothing,106.04,1,14.74,90.41,89.31,98.78,Gift Card,0.0,Urban,4.34,No,0.0,3.0,-3.2400000000000055,-3.58
TXN_087186,2024-07-10 09:43:27,5,CUST_02497,Returning,Clothing,135.96,4,11.09,483.53,423.9,87.67,PayPal,16.44,Urban,3.48,No,0.0,2.97,39.71,8.21
TXN_085611,2024-07-10 09:49:44,5,CUST_16995,New,Clothing,146.59,1,18.9,118.88,118.36,99.56,Credit Card,3.45,Suburban,6.54,No,0.0,3.51,-9.470000000000004,-7.97
TXN_086648,2024-07-10 09:52:26,5,CUST_01237,New,Home Goods,15.4,1,21.38,12.11,10.12,83.57,Credit Card,0.35,Rural,7.83,Yes,12.3,2.36,-18.490000000000002,-152.68
TXN_091596,2024-07-10 09:56:44,5,CUST_08665,New,Electronics,110.6,2,22.75,170.88,136.04,79.61,PayPal,5.81,Urban,4.58,No,0.0,3.56,24.450000000000003,14.31
TXN_092719,2024-07-10 09:57:29,5,CUST_12815,Returning,Electronics,395.36,5,5.5,1868.08,1275.12,68.26,Credit Card,54.17,Suburban,6.7,No,0.0,2.34,532.09,28.48
TXN_092961,2024-07-10 10:20:09,5,CUST_10273,New,Home Goods,114.12,1,12.62,99.72,80.8,81.03,Credit Card,2.89,Suburban,5.43,No,0.0,3.54,10.600000000000001,10.63
TXN_082102,2024-07-10 10:20:55,5,CUST_03089,New,Clothing,29.7,1,22.9,22.9,23.37,102.05,Credit Card,0.66,Rural,8.9,No,0.0,2.96,-10.030000000000003,-43.8
TXN_100045,2024-07-10 10:21:31,5,CUST_18165,New,Clothing,32.94,2,20.92,52.1,50.74,97.39,PayPal,1.77,Suburban,6.59,No,0.0,3.11,-7.0,-13.44
TXN_088295,2024-07-10 10:24:08,5,CUST_20804,New,Clothing,113.78,3,20.36,271.84,281.71,103.63,Credit Card,7.88,Rural,11.94,No,0.0,2.87,-29.690000000000005,-10.92
TXN_099819,2024-07-10 10:24:24,5,CUST_10540,New,Clothing,105.92,1,19.45,85.32,88.24,103.42,PayPal,2.9,Urban,3.94,Yes,10.06,2.92,-19.82,-23.23
TXN_093156,2024-07-10 10:24:56,5,CUST_24598,New,Electronics,67.07,1,16.32,56.12,41.65,74.22,PayPal,1.91,Urban,4.95,No,0.0,3.56,7.6099999999999985,13.56
TXN_084549,2024-07-10 10:25:28,5,CUST_24976,Returning,Home Goods,179.52,3,9.8,485.78,348.66,71.77,PayPal,16.52,Suburban,6.78,No,0.0,3.34,113.81999999999995,23.43
TXN_087771,2024-07-10 10:30:49,5,CUST_17506,Returning,Electronics,482.83,1,12.08,424.5,333.39,78.54,Credit Card,12.31,Rural,7.68,No,0.0,2.97,71.12,16.75
TXN_099299,2024-07-10 10:31:11,5,CUST_00330,New,Clothing,62.72,3,17.51,155.21,158.35,102.02,PayPal,5.28,Rural,11.52,No,0.0,3.3,-19.939999999999987,-12.85
TXN_093461,2024-07-10 10:37:51,5,CUST_12675,New,Clothing,142.61,1,10.47,127.68,112.38,88.02,PayPal,4.34,Urban,3.95,No,0.0,3.09,7.010000000000011,5.49
TXN_083449,2024-07-10 10:42:20,5,CUST_23250,New,Clothing,132.03,1,12.03,116.15,102.52,88.27,Gift Card,0.0,Suburban,6.26,No,0.0,3.5,7.37000000000001,6.35
TXN_085837,2024-07-10 10:45:17,5,CUST_10174,New,Clothing,107.42,1,16.89,89.28,81.0,90.73,PayPal,3.04,Urban,4.27,No,0.0,3.11,0.9700000000000015,1.09
TXN_089209,2024-07-10 10:45:32,5,CUST_13170,New,Clothing,35.84,1,22.49,27.78,30.15,108.53,Credit Card,0.81,Urban,3.41,No,0.0,3.75,-6.589999999999998,-23.72
TXN_098970,2024-07-10 10:47:44,5,CUST_20023,Returning,Clothing,82.59,3,6.47,231.74,202.26,87.28,Credit Card,6.72,Rural,9.51,No,0.0,2.24,13.25000000000002,5.72
TXN_094560,2024-07-10 10:48:19,5,CUST_23009,New,Clothing,55.62,2,16.47,92.92,87.82,94.51,PayPal,3.16,Suburban,6.21,No,0.0,3.56,-4.269999999999992,-4.6
TXN_085576,2024-07-10 10:48:24,5,CUST_10553,New,Clothing,119.12,1,23.3,91.37,100.09,109.54,PayPal,3.11,Urban,4.12,No,0.0,3.22,-15.95,-17.46
TXN_102215,2024-07-10 10:51:17,5,CUST_21307,New,Home Goods,23.4,1,24.87,17.58,14.75,83.9,Credit Card,0.51,Urban,4.02,No,0.0,3.12,-1.700000000000001,-9.67
TXN_104843,2024-07-10 10:51:28,5,CUST_20551,Returning,Clothing,56.21,2,12.69,98.15,90.78,92.49,Credit Card,2.85,Urban,4.15,No,0.0,3.29,0.37000000000000455,0.38
TXN_092395,2024-07-10 10:51:37,5,CUST_00019,New,Home Goods,62.44,1,13.37,54.09,31.88,58.94,PayPal,1.84,Suburban,6.2,No,0.0,3.63,14.170000000000005,26.2
TXN_097471,2024-07-10 10:57:18,5,CUST_08633,New,Clothing,32.79,1,23.04,25.24,25.55,101.23,Credit Card,0.73,Suburban,6.81,No,0.0,3.14,-7.850000000000001,-31.1
TXN_097522,2024-07-10 10:59:07,5,CUST_20831,New,Home Goods,120.71,3,23.97,275.33,250.8,91.09,Gift Card,0.0,Rural,7.12,No,0.0,2.63,17.40999999999997,6.32
TXN_104851,2024-07-10 11:02:03,5,CUST_22824,Returning,Clothing,68.61,3,6.83,191.77,162.47,84.72,Credit Card,5.56,Rural,11.64,No,0.0,2.1,12.100000000000012,6.31
TXN_089122,2024-07-10 11:02:41,5,CUST_01618,New,Clothing,123.23,1,14.97,104.78,100.88,96.28,Gift Card,0.0,Urban,3.89,No,0.0,3.08,0.01000000000000556,0.01
TXN_089381,2024-07-10 11:07:12,5,CUST_12032,New,Clothing,44.84,1,21.48,35.21,38.07,108.12,Credit Card,1.02,Suburban,5.69,No,0.0,2.94,-9.57,-27.18
TXN_084396,2024-07-10 11:07:27,5,CUST_21356,Returning,Electronics,88.33,2,11.42,156.49,116.47,74.43,Credit Card,4.54,Suburban,6.6,No,0.0,2.95,28.88000000000001,18.45
TXN_102328,2024-07-10 11:08:01,5,CUST_11487,New,Home Goods,20.74,2,12.12,36.45,27.41,75.2,Gift Card,0.0,Rural,7.79,No,0.0,3.31,1.2500000000000027,3.43
TXN_101022,2024-07-10 11:13:01,5,CUST_24854,New,Clothing,77.02,1,23.08,59.24,60.21,101.64,PayPal,2.01,Urban,3.11,Yes,14.21,2.58,-20.299999999999997,-34.27
TXN_092625,2024-07-10 11:14:09,5,CUST_19579,Returning,Clothing,68.16,4,13.98,234.52,214.36,91.4,PayPal,7.97,Urban,4.1,No,0.0,2.98,8.089999999999998,3.45
TXN_085821,2024-07-10 11:14:22,5,CUST_06591,Returning,Electronics,167.8,3,6.74,469.47,318.15,67.77,PayPal,15.96,Suburban,6.96,No,0.0,2.64,128.40000000000003,27.35
TXN_091341,2024-07-10 11:16:24,5,CUST_12508,New,Clothing,115.44,3,16.82,288.07,260.25,90.34,PayPal,9.79,Rural,7.99,No,0.0,2.98,10.039999999999994,3.49
TXN_098991,2024-07-10 11:18:37,5,CUST_04421,New,Clothing,132.06,1,24.01,100.35,110.82,110.43,Credit Card,2.91,Suburban,6.78,No,0.0,3.21,-20.16,-20.09
TXN_101009,2024-07-10 11:28:47,5,CUST_19969,New,Clothing,34.69,3,18.68,84.63,85.28,100.77,PayPal,2.88,Rural,11.81,No,0.0,2.99,-15.340000000000007,-18.13
TXN_091406,2024-07-10 11:33:13,5,CUST_05623,New,Home Goods,101.13,3,14.37,259.79,237.24,91.32,Credit Card,7.53,Suburban,6.42,No,0.0,3.63,8.60000000000001,3.31
TXN_089060,2024-07-10 11:35:30,5,CUST_15140,Returning,Clothing,149.42,4,13.92,514.48,482.23,93.73,PayPal,17.49,Rural,7.9,No,0.0,2.79,6.860000000000001,1.33
TXN_101923,2024-07-10 11:41:18,5,CUST_15555,New,Clothing,127.81,1,12.11,112.33,103.69,92.31,PayPal,3.82,Rural,10.99,Yes,10.04,2.61,-16.21,-14.43
TXN_084416,2024-07-10 11:41:52,5,CUST_12525,Returning,Electronics,231.57,2,11.15,411.5,302.76,73.57,PayPal,13.99,Suburban,6.75,No,0.0,2.6,88.00000000000001,21.39
TXN_092939,2024-07-10 11:42:53,5,CUST_24660,New,Home Goods,158.1,1,11.68,139.63,85.77,61.43,Credit Card,4.05,Urban,3.39,No,0.0,3.04,46.42,33.25
TXN_096640,2024-07-10 11:44:49,5,CUST_17603,New,Home Goods,66.71,2,18.17,109.18,86.46,79.19,PayPal,3.71,Rural,10.87,No,0.0,2.67,8.140000000000013,7.46
TXN_091554,2024-07-10 11:55:23,5,CUST_18289,Returning,Clothing,133.26,2,5.38,252.18,208.68,82.75,PayPal,8.57,Suburban,5.48,No,0.0,3.0,29.45,11.68
TXN_094653,2024-07-10 11:56:54,5,CUST_18466,New,Clothing,97.59,1,14.75,83.2,74.8,89.9,PayPal,2.83,Urban,3.05,No,0.0,3.25,2.520000000000006,3.03
TXN_083937,2024-07-10 12:07:33,5,CUST_15319,Returning,Clothing,110.25,3,8.22,303.56,257.96,84.98,PayPal,10.32,Suburban,5.92,No,0.0,2.86,29.36000000000002,9.67
TXN_091019,2024-07-10 12:11:04,5,CUST_19915,New,Clothing,66.49,1,17.21,55.05,55.87,101.49,Credit Card,1.6,Urban,4.46,No,0.0,3.19,-6.880000000000001,-12.5
TXN_083498,2024-07-10 12:11:39,5,CUST_07504,New,Electronics,182.63,1,14.42,156.29,122.77,78.55,Gift Card,0.0,Suburban,6.37,No,0.0,3.39,27.149999999999995,17.37
TXN_103513,2024-07-10 12:21:07,5,CUST_05838,New,Clothing,129.71,2,22.21,201.8,207.77,102.96,PayPal,6.86,Urban,3.46,No,0.0,3.28,-16.29,-8.07
TXN_096703,2024-07-10 12:27:08,5,CUST_07366,New,Clothing,135.7,1,12.68,118.49,105.99,89.45,Credit Card,3.44,Urban,4.51,No,0.0,3.49,4.550000000000001,3.84
TXN_091555,2024-07-10 12:38:25,5,CUST_24005,Returning,Home Goods,134.64,2,5.99,253.15,142.36,56.24,PayPal,8.61,Suburban,5.62,No,0.0,2.94,96.55999999999999,38.14
TXN_104139,2024-07-10 12:40:41,5,CUST_13943,New,Home Goods,47.56,1,17.24,39.36,36.63,93.06,PayPal,1.34,Suburban,5.75,No,0.0,3.08,-4.360000000000003,-11.08
TXN_082097,2024-07-10 12:44:51,5,CUST_20088,New,Home Goods,172.79,1,12.04,151.99,105.9,69.68,Credit Card,4.41,Urban,3.44,No,0.0,3.07,38.24000000000001,25.16
TXN_103038,2024-07-10 12:51:58,5,CUST_06513,New,Electronics,236.66,2,12.77,412.88,328.98,79.68,PayPal,14.04,Urban,4.19,Yes,16.56,3.02,49.109999999999985,11.89
TXN_095297,2024-07-10 12:53:27,5,CUST_08112,New,Electronics,496.07,2,15.18,841.53,604.93,71.88,Credit Card,24.4,Urban,4.02,Yes,16.71,2.97,191.47,22.75
TXN_087070,2024-07-10 12:53:59,5,CUST_24145,New,Clothing,98.56,3,16.11,248.05,228.35,92.06,Gift Card,0.0,Urban,4.51,No,0.0,3.78,15.190000000000017,6.12
TXN_098907,2024-07-10 12:58:52,5,CUST_12776,New,Clothing,52.18,1,21.66,40.88,39.59,96.84,PayPal,1.39,Urban,3.31,No,0.0,3.74,-3.410000000000001,-8.34
TXN_096200,2024-07-10 13:06:51,5,CUST_14258,New,Clothing,43.35,1,15.4,36.67,35.74,97.46,Credit Card,1.06,Rural,7.63,Yes,13.33,2.46,-21.09,-57.51
TXN_091296,2024-07-10 13:10:01,5,CUST_03663,Returning,Electronics,398.03,4,12.66,1390.56,979.15,70.41,PayPal,47.28,Suburban,6.89,No,0.0,2.88,357.24,25.69
TXN_099537,2024-07-10 13:11:22,5,CUST_07643,New,Clothing,51.01,1,15.84,42.93,40.46,94.25,PayPal,1.46,Urban,3.61,No,0.0,3.32,-2.600000000000001,-6.06
TXN_087882,2024-07-10 13:15:30,5,CUST_18174,New,Home Goods,119.92,1,23.72,91.47,90.93,99.41,PayPal,3.11,Urban,3.69,No,0.0,3.21,-6.260000000000008,-6.84
TXN_090172,2024-07-10 13:18:21,5,CUST_09097,New,Clothing,71.83,2,11.25,127.5,110.81,86.91,PayPal,4.33,Suburban,6.37,Yes,18.14,2.67,-12.150000000000002,-9.53
TXN_099406,2024-07-10 13:23:23,5,CUST_01344,New,Clothing,62.8,3,20.35,150.06,144.2,96.09,PayPal,5.1,Urban,3.59,Yes,16.38,3.06,-19.209999999999987,-12.8
TXN_082465,2024-07-10 13:25:01,5,CUST_13657,New,Electronics,490.06,1,13.2,425.37,339.64,79.85,PayPal,14.46,Urban,3.81,No,0.0,3.6,67.46000000000001,15.86
TXN_090214,2024-07-10 13:30:49,5,CUST_13113,New,Home Goods,179.6,1,22.19,139.75,129.43,92.62,PayPal,4.75,Suburban,5.55,No,0.0,3.31,0.019999999999993356,0.01
TXN_103371,2024-07-10 13:31:52,5,CUST_00847,New,Electronics,62.68,1,16.43,52.38,42.98,82.05,Gift Card,0.0,Urban,3.6,No,0.0,3.45,5.800000000000006,11.07
TXN_090026,2024-07-10 13:31:53,5,CUST_13934,New,Electronics,278.08,1,21.22,219.07,174.38,79.6,Credit Card,6.35,Suburban,6.97,No,0.0,3.0,31.369999999999997,14.32
TXN_103765,2024-07-10 13:38:37,5,CUST_23701,New,Clothing,54.51,1,22.59,42.2,41.29,97.84,PayPal,1.43,Urban,3.2,No,0.0,3.36,-3.719999999999996,-8.82
TXN_095129,2024-07-10 13:43:35,5,CUST_15553,New,Clothing,23.22,3,18.33,56.89,53.87,94.69,Credit Card,1.65,Urban,3.93,No,0.0,3.47,-2.559999999999997,-4.5
TXN_085422,2024-07-10 13:45:23,5,CUST_22819,Returning,Home Goods,53.88,2,8.6,98.49,75.88,77.04,PayPal,3.35,Urban,4.62,No,0.0,2.76,14.639999999999997,14.86
TXN_082272,2024-07-10 13:50:59,5,CUST_05185,New,Clothing,61.26,3,19.42,148.09,146.18,98.71,Credit Card,4.29,Suburban,5.9,No,0.0,3.49,-8.280000000000005,-5.59
TXN_098208,2024-07-10 13:53:21,5,CUST_19813,Returning,Home Goods,116.18,1,6.83,108.24,77.7,71.78,PayPal,3.68,Rural,8.28,Yes,15.65,1.62,2.929999999999991,2.71
TXN_087978,2024-07-10 13:54:12,5,CUST_24225,New,Clothing,99.7,2,22.29,154.95,161.06,103.94,PayPal,5.27,Suburban,5.99,Yes,16.11,2.69,-33.48000000000001,-21.61
TXN_092537,2024-07-10 13:56:30,5,CUST_14142,Returning,Electronics,159.34,3,11.68,422.19,300.31,71.13,Credit Card,12.24,Urban,3.42,No,0.0,2.72,106.22,25.16
TXN_084942,2024-07-10 13:57:32,5,CUST_08263,New,Clothing,37.13,1,21.31,29.22,31.09,106.4,PayPal,0.99,Suburban,5.7,No,0.0,3.52,-8.560000000000002,-29.3
TXN_087753,2024-07-10 13:59:13,5,CUST_11306,Returning,Clothing,74.13,3,6.76,207.36,177.27,85.49,PayPal,7.05,Suburban,6.68,No,0.0,3.0,16.360000000000003,7.89
TXN_083428,2024-07-10 13:59:59,5,CUST_21259,Returning,Electronics,418.84,3,5.36,1189.17,838.74,70.53,PayPal,40.43,Urban,4.88,No,0.0,3.47,305.12000000000006,25.66
TXN_104370,2024-07-10 14:02:36,5,CUST_01981,New,Clothing,42.01,3,20.86,99.74,97.39,97.64,PayPal,3.39,Rural,7.99,Yes,19.2,2.48,-28.230000000000004,-28.3
TXN_088600,2024-07-10 14:05:36,5,CUST_24813,New,Home Goods,193.78,1,18.49,157.95,143.34,90.75,Credit Card,4.58,Suburban,6.2,No,0.0,2.94,3.829999999999985,2.42
TXN_096701,2024-07-10 14:06:38,5,CUST_23490,New,Home Goods,179.95,1,21.41,141.42,132.31,93.56,PayPal,4.81,Suburban,5.48,No,0.0,3.17,-1.1800000000000148,-0.83
TXN_091390,2024-07-10 14:09:02,5,CUST_17243,New,Home Goods,39.52,1,22.47,30.64,23.42,76.44,PayPal,1.04,Urban,4.4,No,0.0,3.63,1.7799999999999985,5.81
TXN_083906,2024-07-10 14:10:30,5,CUST_19516,New,Clothing,91.56,2,19.46,147.48,147.44,99.97,PayPal,5.01,Urban,4.56,No,0.0,3.4,-9.530000000000008,-6.46
TXN_082236,2024-07-10 14:11:21,5,CUST_09949,New,Home Goods,119.56,1,14.65,102.04,62.26,61.02,Gift Card,0.0,Urban,3.76,No,0.0,3.29,36.02000000000001,35.3
TXN_096232,2024-07-10 14:15:31,5,CUST_21829,Returning,Electronics,175.38,3,8.86,479.52,329.98,68.81,Credit Card,13.91,Suburban,6.75,No,0.0,2.96,128.87999999999997,26.88
TXN_095341,2024-07-10 14:24:38,5,CUST_06888,New,Electronics,383.59,1,10.53,343.2,232.27,67.68,Credit Card,9.95,Suburban,5.95,Yes,12.77,2.01,82.25999999999998,23.97
TXN_097765,2024-07-10 14:24:46,5,CUST_00318,New,Clothing,54.38,1,18.46,44.34,44.48,100.32,PayPal,1.51,Suburban,6.19,No,0.0,3.13,-7.839999999999994,-17.68
